invoice_number,release_date,business_partner_code,seller_code,invoice_value,item_quantity,item_code
10811,2025-02-12,C000215,7,24.97,13,EQ04.000055
10811,2025-02-12,C000215,7,388.94,1,CM05.000033
10812,2025-02-12,C001244,73,364.22,1,CM05.000033
10812,2025-02-12,C001244,73,382.33,1,EQ02.000653
10812,2025-02-12,C001244,73,17.33,12,EQ04.000055
10812,2025-02-12,C001244,73,0.0,9,MO.TcAg.110
10812,2025-02-12,C001244,73,7996.45,26,101101
10812,2025-02-12,C001244,73,4218.09,1,060401
10813,2025-02-12,C000771,82,1869.13,5,060401
10814,2025-02-12,C000963,74,2601.6,7,060401
10815,2025-02-12,C000456,68,273820.03,83,101112
10815,2025-02-12,C000456,68,0.0,94,MO.HFps.200
10815,2025-02-12,C000456,68,0.0,80,CM01.000372
10815,2025-02-12,C000456,68,0.0,93,CM01.000018
10815,2025-02-12,C000456,68,33348.0,16,101100
10815,2025-02-12,C000456,68,0.0,19,MO.TcAs.100
10815,2025-02-12,C000456,68,2038.59,10,CM05.000033
10815,2025-02-12,C000456,68,401.86,53,EQ04.000055
10815,2025-02-12,C000456,68,6202.83,3,060401
10816,2025-02-12,C001243,82,4358.91,28,101101
10816,2025-02-12,C001243,82,0.0,12,MO.TcAg.110
10816,2025-02-12,C001243,82,7021.96,4,060401
10816,2025-02-12,C001243,82,60.89,1,EQ04.000055
10816,2025-02-12,C001243,82,270.38,11,CM05.000033
10816,2025-02-12,C001243,82,819.12,11,EQ02.000653
10817,2025-02-12,C000096,73,0.0,7,CM01.000018
10817,2025-02-12,C000096,73,0.0,7,CM01.000372
10817,2025-02-12,C000096,73,0.0,7,MO.HFps.200
10817,2025-02-12,C000096,73,15485.21,21,101112
10817,2025-02-12,C000096,73,0.0,9,MO.DyG_v2_LTE.600720.111
10817,2025-02-12,C000096,73,8749.13,13,600720
10818,2025-02-12,C000166,3,5027.46,3,060401
10819,2025-02-12,C000963,74,2099.89,3,EQ02.000653
10819,2025-02-12,C000963,74,139.22,1,CM05.000033
10820,2025-02-12,C000273,7,2903.62,8,101100
10820,2025-02-12,C000273,7,0.0,13,MO.TcAs.100
10821,2025-02-12,C000963,74,20432.25,22,101112
10821,2025-02-12,C000963,74,0.0,18,MO.HFps.200
10821,2025-02-12,C000963,74,0.0,5,CM01.000372
10821,2025-02-12,C000963,74,0.0,16,CM01.000018
10822,2025-02-12,C000273,7,1663.99,1,101112
10822,2025-02-12,C000273,7,0.0,8,MO.HFps.200
10822,2025-02-12,C000273,7,0.0,3,CM01.000372
10822,2025-02-12,C000273,7,0.0,4,CM01.000018
10823,2025-02-12,C000273,7,1606.35,1,101112
10823,2025-02-12,C000273,7,0.0,1,MO.HFps.200
10823,2025-02-12,C000273,7,0.0,1,CM01.000372
10823,2025-02-12,C000273,7,0.0,1,CM01.000018
10824,2025-02-12,C000273,7,515.21,1,101101
10824,2025-02-12,C000273,7,0.0,11,MO.TcAg.110
10825,2025-02-12,C000273,7,0.0,3,MO.TcAs.100
10825,2025-02-12,C000273,7,2081.48,2,101100
10826,2025-02-12,C000273,7,6593.62,10,101112
10826,2025-02-12,C000273,7,0.0,1,MO.HFps.200
10826,2025-02-12,C000273,7,0.0,4,CM01.000372
10826,2025-02-12,C000273,7,0.0,6,CM01.000018
10826,2025-02-12,C000273,7,1256.62,15,101101
10826,2025-02-12,C000273,7,0.0,10,MO.TcAg.110
10827,2025-02-12,C000215,7,3730.78,1,101112
10827,2025-02-12,C000215,7,0.0,7,MO.HFps.200
10827,2025-02-12,C000215,7,0.0,13,CM01.000372
10827,2025-02-12,C000215,7,0.0,1,CM01.000018
10828,2025-02-12,C000198,7,4805.47,1,101112
10828,2025-02-12,C000198,7,0.0,1,MO.HFps.200
10828,2025-02-12,C000198,7,0.0,1,CM01.000372
10828,2025-02-12,C000198,7,0.0,1,CM01.000018
10829,2025-02-12,C000215,7,4594.73,10,101112
10829,2025-02-12,C000215,7,0.0,5,MO.HFps.200
10829,2025-02-12,C000215,7,0.0,1,CM01.000372
10829,2025-02-12,C000215,7,0.0,2,CM01.000018
10830,2025-02-12,C001021,89,0.0,25,CM01.000018
10830,2025-02-12,C001021,89,0.0,29,CM01.000372
10830,2025-02-12,C001021,89,0.0,10,MO.HFps.200
10830,2025-02-12,C001021,89,42287.23,21,101112
10830,2025-02-12,C001021,89,1820.24,2,060401
10831,2025-02-13,C000978,7,1085.05,9,101100
10831,2025-02-13,C000978,7,0.0,1,MO.TcAs.100
10833,2025-02-13,C000002,7,7672.73,12,101100
10833,2025-02-13,C000002,7,0.0,10,MO.TcAs.100
10834,2025-02-13,C001245,87,6935.7,12,101112-PO
10834,2025-02-13,C001245,87,0.0,9,MO.HFpPO.200
10834,2025-02-13,C001245,87,0.0,1,EQ02.000002
10834,2025-02-13,C001245,87,0.0,1,CM06.000140
10834,2025-02-13,C001245,87,0.0,1,CM02.000089
10836,2025-02-13,C000218,89,12913.39,12,600710
10836,2025-02-13,C000218,89,0.0,2,MO.DyG_v2_IoT.600710.111
10837,2025-02-13,C001071,68,0.0,17,CM01.000018
10837,2025-02-13,C001071,68,0.0,23,CM01.000372
10837,2025-02-13,C001071,68,0.0,13,MO.HFps.200
10837,2025-02-13,C001071,68,73130.4,12,101112
10837,2025-02-13,C001071,68,0.0,12,MO.TcAs.100
10837,2025-02-13,C001071,68,24678.84,18,101100
10837,2025-02-13,C001071,68,0.0,31,CM01.000018
10837,2025-02-13,C001071,68,0.0,25,CM01.000372
10837,2025-02-13,C001071,68,0.0,37,MO.HFps.200
10837,2025-02-13,C001071,68,91524.54,45,101112
10839,2025-02-13,C000215,87,621.32,43,EQ04.000055
10840,2025-02-13,C000100,43,610975.86,298,101112
10840,2025-02-13,C000100,43,0.0,295,MO.HFps.200
10840,2025-02-13,C000100,43,0.0,293,CM01.000372
10840,2025-02-13,C000100,43,0.0,293,CM01.000018
10840,2025-02-13,C000100,43,13063.33,15,060401
10840,2025-02-13,C000100,43,34259.78,15,101112-PO
10840,2025-02-13,C000100,43,0.0,20,MO.HFpPO.200
10840,2025-02-13,C000100,43,0.0,1,EQ02.000002
10840,2025-02-13,C000100,43,0.0,1,CM02.000089
10840,2025-02-13,C000100,43,0.0,92,MO.TcAg.110
10840,2025-02-13,C000100,43,0.0,5,CM06.000140
10840,2025-02-13,C000100,43,59315.94,98,101101
10841,2025-02-14,C000273,7,0.0,1,CM01.000372
10841,2025-02-14,C000273,7,0.0,2,CM01.000018
10841,2025-02-14,C000273,7,0.0,4,MO.HFps.200
10841,2025-02-14,C000273,7,1199.62,4,101112
10842,2025-02-14,C000215,87,2490.29,1,060401
10843,2025-02-14,C000215,87,0.0,4,CM01.000018
10843,2025-02-14,C000215,87,0.0,6,CM01.000372
10843,2025-02-14,C000215,87,0.0,5,MO.HFps.200
10843,2025-02-14,C000215,87,13270.15,3,101112
10844,2025-02-14,C000961,89,0.0,1,MO.DyG_v2_IoT.600710.111
10844,2025-02-14,C000961,89,15678.36,11,600710
10845,2025-02-14,C000215,87,0.0,45,MO.TcAg.110
10845,2025-02-14,C000215,87,13461.02,43,101101
10846,2025-02-14,C000215,87,3551.23,3,CM05.000033
10847,2025-02-14,C000215,87,35947.2,77,101101
10847,2025-02-14,C000215,87,0.0,75,MO.TcAg.110
10848,2025-02-14,C000215,87,0.0,37,CM01.000018
10848,2025-02-14,C000215,87,0.0,34,CM01.000372
10848,2025-02-14,C000215,87,42411.27,39,101112
10848,2025-02-14,C000215,87,0.0,44,MO.HFps.200
10849,2025-02-14,C000204,74,0.0,17,MO.TcAs.100
10849,2025-02-14,C000204,74,9995.59,2,101100
10850,2025-02-14,C000843,83,9834.68,14,101112
10850,2025-02-14,C000843,83,0.0,11,CM01.000018
10850,2025-02-14,C000843,83,0.0,4,CM01.000372
10850,2025-02-14,C000843,83,0.0,1,MO.HFps.200
10851,2025-02-14,C000155,7,0.0,1,MO.TcAg.110
10851,2025-02-14,C000155,7,1239.93,11,101101
10852,2025-02-14,C000204,7,0.0,1,MO.TcAs.100
10852,2025-02-14,C000204,7,4505.72,10,101100
10853,2025-02-14,C000163,88,0.0,2,MO.TcAs.100
10853,2025-02-14,C000163,88,4087.43,15,101100
10853,2025-02-14,C000163,88,0.0,5,CM01.000018
10853,2025-02-14,C000163,88,0.0,10,CM01.000372
10853,2025-02-14,C000163,88,0.0,9,MO.HFps.200
10853,2025-02-14,C000163,88,7808.66,1,101112
10856,2025-02-17,C000108,7,1206.68,1,EQ02.000653
10857,2025-02-17,C000215,7,67.44,12,EQ04.000055
10857,2025-02-17,C000215,7,618.25,6,CM05.000033
10859,2025-02-17,C000511,26,56473.88,6,060401
10860,2025-02-17,C000155,88,1237.15,1,101100
10860,2025-02-17,C000155,88,0.0,3,MO.TcAs.100
10861,2025-02-17,C000155,88,4324.0,4,101100
10861,2025-02-17,C000155,88,0.0,6,MO.TcAs.100
10862,2025-02-17,C000215,87,827.69,28,EQ04.000055
10864,2025-02-17,C000108,7,57.88,11,EQ04.000055
10864,2025-02-17,C000108,7,166.88,1,CM05.000033
10865,2025-02-17,C000352,7,383.9,3,CM05.000033
10866,2025-02-17,C000273,7,1989.22,7,060401
10867,2025-02-17,C000215,7,0.0,3,CM01.000018
10867,2025-02-17,C000215,7,4218.84,1,101112
10867,2025-02-17,C000215,7,0.0,1,MO.HFps.200
10867,2025-02-17,C000215,7,0.0,7,CM01.000372
10868,2025-02-17,C000273,7,0.0,12,MO.TcAs.100
10868,2025-02-17,C000273,7,3510.23,6,101100
10869,2025-02-17,C000273,7,0.0,1,MO.TcAs.100
10869,2025-02-17,C000273,7,2140.94,1,101100
10870,2025-02-18,C001091,43,0.0,1,CM02.000089
10870,2025-02-18,C001091,43,0.0,12,CM06.000140
10870,2025-02-18,C001091,43,0.0,12,EQ02.000002
10870,2025-02-18,C001091,43,0.0,1,MO.HFpPO.200
10870,2025-02-18,C001091,43,2834.8,1,101112-PO
10871,2025-02-18,C000273,7,0.0,11,MO.TcAs.100
10871,2025-02-18,C000273,7,4540.26,8,101100
10872,2025-02-18,C000273,7,994.69,10,101100
10872,2025-02-18,C000273,7,0.0,1,MO.TcAs.100
10873,2025-02-18,C000273,7,1700.05,5,101100
10873,2025-02-18,C000273,7,0.0,15,MO.TcAs.100
10874,2025-02-18,C000273,7,2555.89,3,060401
10875,2025-02-18,C000108,7,6436.8,12,101112
10875,2025-02-18,C000108,7,0.0,1,MO.HFps.200
10875,2025-02-18,C000108,7,0.0,1,CM01.000372
10875,2025-02-18,C000108,7,0.0,6,CM01.000018
10875,2025-02-18,C000108,7,4531.22,12,060401
10876,2025-02-18,C000273,7,3469.09,1,060401
10877,2025-02-18,C000901,43,13984.46,1,600720
10877,2025-02-18,C000901,43,0.0,1,MO.DyG_v2_LTE.600720.111
10877,2025-02-18,C000901,43,27281.9,16,101112
10877,2025-02-18,C000901,43,0.0,5,MO.HFps.200
10877,2025-02-18,C000901,43,0.0,6,CM01.000372
10877,2025-02-18,C000901,43,0.0,19,CM01.000018
10877,2025-02-18,C000901,43,594.55,15,CM05.000033
10877,2025-02-18,C000901,43,740.92,10,EQ02.000653
10877,2025-02-18,C000901,43,531.2,32,EQ04.000055
10878,2025-02-18,C000162,87,16019.81,11,101100
10878,2025-02-18,C000162,87,0.0,13,MO.TcAs.100
10879,2025-02-19,C001248,73,5912.73,11,600720
10879,2025-02-19,C001248,73,0.0,1,MO.DyG_v2_LTE.600720.111
10879,2025-02-19,C001248,73,6164.61,1,101112
10879,2025-02-19,C001248,73,0.0,14,MO.HFps.200
10879,2025-02-19,C001248,73,0.0,16,CM01.000372
10879,2025-02-19,C001248,73,0.0,3,CM01.000018
10879,2025-02-19,C001248,73,6.66,1,EQ04.000055
10879,2025-02-19,C001248,73,999.77,2,EQ02.000653
10879,2025-02-19,C001248,73,181.71,1,CM05.000033
10880,2025-02-19,C000607,82,25986.5,18,101112
10880,2025-02-19,C000607,82,0.0,10,MO.HFps.200
10880,2025-02-19,C000607,82,0.0,10,CM01.000372
10880,2025-02-19,C000607,82,0.0,10,CM01.000018
10880,2025-02-19,C000607,82,14136.61,23,101101
10880,2025-02-19,C000607,82,0.0,10,MO.TcAg.110
10880,2025-02-19,C000607,82,17008.55,18,101100
10880,2025-02-19,C000607,82,0.0,29,MO.TcAs.100
10881,2025-02-19,C000697,7,998.32,2,101112
10881,2025-02-19,C000697,7,0.0,6,CM01.000018
10881,2025-02-19,C000697,7,0.0,1,CM01.000372
10881,2025-02-19,C000697,7,0.0,8,MO.HFps.200
10881,2025-02-19,C000697,7,2133.54,1,101112
10881,2025-02-19,C000697,7,0.0,1,CM01.000018
10881,2025-02-19,C000697,7,0.0,1,CM01.000018
10881,2025-02-19,C000697,7,0.0,5,CM01.000372
10881,2025-02-19,C000697,7,0.0,11,MO.HFps.200
10881,2025-02-19,C000697,7,1289.0,1,101112
10881,2025-02-19,C000697,7,0.0,13,CM01.000018
10881,2025-02-19,C000697,7,0.0,1,CM01.000372
10881,2025-02-19,C000697,7,0.0,13,MO.HFps.200
10881,2025-02-19,C000697,7,717.92,1,101112
10881,2025-02-19,C000697,7,0.0,8,CM01.000018
10881,2025-02-19,C000697,7,0.0,1,CM01.000372
10881,2025-02-19,C000697,7,0.0,1,MO.HFps.200
10881,2025-02-19,C000697,7,0.0,1,CM01.000372
10881,2025-02-19,C000697,7,0.0,1,MO.HFps.200
10881,2025-02-19,C000697,7,2047.84,12,101112
10881,2025-02-19,C000697,7,0.0,1,CM01.000018
10881,2025-02-19,C000697,7,0.0,1,CM01.000372
10881,2025-02-19,C000697,7,0.0,1,MO.HFps.200
10881,2025-02-19,C000697,7,2169.82,1,101112
10883,2025-02-19,C001102,82,0.0,14,CM01.000018
10883,2025-02-19,C001102,82,0.0,19,CM01.000372
10883,2025-02-19,C001102,82,0.0,22,MO.HFps.110
10883,2025-02-19,C001102,82,22536.68,22,101112
10883,2025-02-19,C001102,82,6146.47,8,060401
10884,2025-02-19,C000387,88,0.0,28,CM01.000018
10884,2025-02-19,C000387,88,0.0,30,CM01.000372
10884,2025-02-19,C000387,88,0.0,13,MO.HFps.200
10884,2025-02-19,C000387,88,56819.8,27,101112
10888,2025-02-19,C001106,68,310993.8,186,101112
10888,2025-02-19,C001106,68,0.0,174,MO.HFps.200
10888,2025-02-19,C001106,68,0.0,192,CM01.000372
10888,2025-02-19,C001106,68,0.0,170,CM01.000018
10890,2025-02-20,C000836,82,7773.7,14,101112
10890,2025-02-20,C000836,82,0.0,1,MO.HFps.200
10890,2025-02-20,C000836,82,0.0,1,CM01.000372
10890,2025-02-20,C000836,82,0.0,1,CM01.000018
10890,2025-02-20,C000836,82,6075.2,1,101112
10890,2025-02-20,C000836,82,0.0,11,MO.HFps.200
10890,2025-02-20,C000836,82,0.0,1,CM01.000372
10890,2025-02-20,C000836,82,0.0,10,CM01.000018
10890,2025-02-20,C000836,82,7833.74,13,101112
10890,2025-02-20,C000836,82,0.0,1,MO.HFps.200
10890,2025-02-20,C000836,82,0.0,1,CM01.000372
10890,2025-02-20,C000836,82,0.0,1,CM01.000018
10890,2025-02-20,C000836,82,6714.12,13,101112
10890,2025-02-20,C000836,82,0.0,1,CM01.000018
10890,2025-02-20,C000836,82,0.0,1,MO.HFps.200
10890,2025-02-20,C000836,82,0.0,1,CM01.000372
10891,2025-02-20,C000613,89,0.0,42,CM01.000018
10891,2025-02-20,C000613,89,0.0,45,CM01.000372
10891,2025-02-20,C000613,89,0.0,41,MO.HFps.200
10891,2025-02-20,C000613,89,68629.37,51,101112
10892,2025-02-20,C000702,3,0.0,73,CM01.000018
10892,2025-02-20,C000702,3,0.0,72,CM01.000372
10892,2025-02-20,C000702,3,0.0,70,MO.HFps.200
10892,2025-02-20,C000702,3,286205.81,82,101112
10894,2025-02-20,C000260,89,0.0,1,CM01.000018
10894,2025-02-20,C000260,89,0.0,19,CM01.000372
10894,2025-02-20,C000260,89,0.0,9,MO.HFps.200
10894,2025-02-20,C000260,89,8517.51,12,101112
10895,2025-02-20,C000120,3,2550.98,1,060401
10897,2025-02-20,C000901,43,2292.53,1,600720
10897,2025-02-20,C000901,43,0.0,7,MO.DyG_v2_LTE.600720.111
10897,2025-02-20,C000901,43,18168.08,14,101112
10897,2025-02-20,C000901,43,0.0,14,MO.HFps.200
10897,2025-02-20,C000901,43,0.0,19,CM01.000372
10897,2025-02-20,C000901,43,0.0,16,CM01.000018
10897,2025-02-20,C000901,43,116.21,6,CM05.000033
10897,2025-02-20,C000901,43,30.95,6,EQ04.000055
10900,2025-02-20,C000848,73,2854.96,1,101112
10900,2025-02-20,C000848,73,0.0,5,MO.HFps.200
10900,2025-02-20,C000848,73,0.0,1,CM01.000372
10900,2025-02-20,C000848,73,0.0,1,CM01.000018
10904,2025-02-21,C001225,75,6989.41,6,060401
10905,2025-02-21,C000802,43,7600.96,5,101112
10905,2025-02-21,C000802,43,0.0,12,MO.HFps.200
10905,2025-02-21,C000802,43,0.0,1,CM01.000372
10905,2025-02-21,C000802,43,0.0,10,CM01.000018
10905,2025-02-21,C000802,43,9309.49,16,101100
10905,2025-02-21,C000802,43,0.0,18,MO.TcAs.100
10905,2025-02-21,C000802,43,11682.84,14,101101
10905,2025-02-21,C000802,43,0.0,11,MO.TcAg.110
10906,2025-02-21,C000896,28,81474.43,13394,CE10.000007
10910,2025-02-24,C000511,26,71837.36,30,101112
10910,2025-02-24,C000511,26,0.0,23,MO.HFps.200
10910,2025-02-24,C000511,26,0.0,33,CM01.000372
10910,2025-02-24,C000511,26,0.0,15,CM01.000018
10911,2025-02-24,C000886,83,22644.02,35,101101
10911,2025-02-24,C000886,83,0.0,23,MO.TcAg.110
10911,2025-02-24,C000886,83,4749.02,1,060401
10916,2025-02-24,C000745,73,0.0,2,MO.TcAg.110
10916,2025-02-24,C000745,73,2991.42,1,101101
10916,2025-02-24,C000745,73,0.0,20,MO.TcAg.110
10916,2025-02-24,C000745,73,5450.08,2,060401
10916,2025-02-24,C000745,73,3768.69,1,101101
10917,2025-02-24,C000963,74,149.93,11,CM06.000283
10918,2025-02-24,C000510,82,5091.08,1,101112-PO
10918,2025-02-24,C000510,82,0.0,1,MO.HFpPO.200
10918,2025-02-24,C000510,82,0.0,13,EQ02.000002
10918,2025-02-24,C000510,82,0.0,1,CM06.000140
10918,2025-02-24,C000510,82,0.0,1,CM02.000089
10920,2025-02-24,C001018,72,0.0,8,CM01.000018
10920,2025-02-24,C001018,72,0.0,11,CM01.000372
10920,2025-02-24,C001018,72,0.0,14,MO.HFps.200
10920,2025-02-24,C001018,72,34887.72,21,101112
10921,2025-02-24,C000613,89,32648.45,51,101112
10921,2025-02-24,C000613,89,0.0,52,MO.HFps.200
10921,2025-02-24,C000613,89,0.0,30,CM01.000372
10921,2025-02-24,C000613,89,0.0,33,CM01.000018
10921,2025-02-24,C000613,89,17319.94,34,101100
10921,2025-02-24,C000613,89,0.0,23,MO.TcAs.100
10922,2025-02-24,C001249,73,32.47,6,EQ04.000055
10922,2025-02-24,C001249,73,914.66,1,EQ02.000653
10922,2025-02-24,C001249,73,217.0,1,CM05.000033
10922,2025-02-24,C001249,73,0.0,1,MO.DyG_v2_LTE.600720.111
10922,2025-02-24,C001249,73,12023.89,12,600720
10922,2025-02-24,C001249,73,0.0,9,CM01.000018
10922,2025-02-24,C001249,73,0.0,12,CM01.000372
10922,2025-02-24,C001249,73,0.0,26,MO.HFps.200
10922,2025-02-24,C001249,73,32815.05,17,101112
10925,2025-02-25,C000006,7,11901.72,11,101112
10925,2025-02-25,C000006,7,0.0,18,MO.HFps.200
10925,2025-02-25,C000006,7,0.0,6,CM01.000372
10925,2025-02-25,C000006,7,0.0,17,CM01.000018
10926,2025-02-25,C000697,82,12863.23,9,101112
10926,2025-02-25,C000697,82,0.0,21,MO.HFps.200
10926,2025-02-25,C000697,82,0.0,18,CM01.000372
10926,2025-02-25,C000697,82,0.0,1,CM01.000018
10930,2025-02-25,C000352,7,16473.16,1,060401
10931,2025-02-25,C001000,82,6587.38,21,101101
10931,2025-02-25,C001000,82,0.0,20,MO.TcAg.110
10932,2025-02-25,C000815,74,0.0,20,CM01.000018
10932,2025-02-25,C000815,74,0.0,16,CM01.000372
10932,2025-02-25,C000815,74,0.0,8,MO.HFps.200
10932,2025-02-25,C000815,74,30212.31,6,101112
10933,2025-02-25,C000552,7,5942.78,1,101101
10933,2025-02-25,C000552,7,0.0,21,MO.TcAg.110
10934,2025-02-25,C001199,73,5462.2,1,101100
10934,2025-02-25,C001199,73,0.0,12,MO.TcAs.100
10935,2025-02-25,C000006,7,1597.7,1,101100
10935,2025-02-25,C000006,7,0.0,1,MO.TcAs.100
10936,2025-02-25,C000145,7,8260.59,10,060401
10942,2025-02-26,C000697,3,4854.59,12,060401
10943,2025-02-26,C000547,3,23494.82,12,101112
10943,2025-02-26,C000547,3,0.0,2,MO.HFps.200
10943,2025-02-26,C000547,3,0.0,16,CM01.000372
10943,2025-02-26,C000547,3,0.0,8,CM01.000018
10945,2025-02-26,C001001,7,0.0,3,MO.TcAg.110
10945,2025-02-26,C001001,7,702.14,1,101101
10949,2025-02-26,C000166,7,4592.9,9,060401
10950,2025-02-26,C001103,43,2244.59,3,101112-PO
10950,2025-02-26,C001103,43,0.0,1,MO.HFpPO.200
10950,2025-02-26,C001103,43,0.0,1,EQ02.000002
10950,2025-02-26,C001103,43,0.0,1,CM06.000140
10950,2025-02-26,C001103,43,0.0,1,CM02.000089
10955,2025-02-27,C000926,7,47130.57,8,101112
10955,2025-02-27,C000926,7,0.0,19,MO.HFps.200
10955,2025-02-27,C000926,7,0.0,12,CM01.000372
10955,2025-02-27,C000926,7,0.0,8,CM01.000018
10956,2025-02-27,C001001,89,6365.88,27,101101
10956,2025-02-27,C001001,89,0.0,26,MO.TcAg.110
10959,2025-02-27,C000079,88,0.0,58,CM01.000018
10959,2025-02-27,C000079,88,0.0,56,CM01.000372
10959,2025-02-27,C000079,88,0.0,38,MO.HFps.200
10959,2025-02-27,C000079,88,149211.7,42,101112
10960,2025-02-27,C000120,83,6113.78,1,060401
10963,2025-02-27,C000456,68,0.0,15,CM01.000018
10963,2025-02-27,C000456,68,0.0,15,CM01.000372
10963,2025-02-27,C000456,68,0.0,1,MO.HFps.200
10963,2025-02-27,C000456,68,21499.13,1,101112
10966,2025-02-28,C001251,-1,9908.73,1,101112-PO
10966,2025-02-28,C001251,-1,0.0,1,MO.HFpPO.200
10966,2025-02-28,C001251,-1,0.0,1,EQ02.000002
10966,2025-02-28,C001251,-1,0.0,3,CM06.000140
10966,2025-02-28,C001251,-1,0.0,1,CM02.000089
10967,2025-02-28,C000120,83,0.0,79,MO.HFps.200
10967,2025-02-28,C000120,83,169952.12,92,101112
10967,2025-02-28,C000120,83,0.0,78,CM01.000372
10967,2025-02-28,C000120,83,0.0,91,CM01.000018
10968,2025-02-28,C000613,89,9469.95,1,101112-PO
10968,2025-02-28,C000613,89,0.0,6,MO.HFpPO.200
10968,2025-02-28,C000613,89,0.0,13,EQ02.000002
10968,2025-02-28,C000613,89,0.0,13,CM06.000140
10968,2025-02-28,C000613,89,0.0,1,CM02.000089
10969,2025-02-28,C000006,7,0.0,4,MO.TcAs.100
10969,2025-02-28,C000006,7,3911.64,23,101100
10970,2025-02-28,C000231,84,9180.12,1,101112
10970,2025-02-28,C000231,84,0.0,6,MO.HFps.200
10970,2025-02-28,C000231,84,0.0,1,CM01.000372
10970,2025-02-28,C000231,84,0.0,1,CM01.000018
10971,2025-02-28,C001123,73,1518.59,14,CM05.000033
10971,2025-02-28,C001123,73,500.02,29,EQ04.000055
10971,2025-02-28,C001123,73,3832.8,13,EQ02.000653
10971,2025-02-28,C001123,73,0.0,169,CM01.000018
10971,2025-02-28,C001123,73,0.0,184,CM01.000372
10971,2025-02-28,C001123,73,0.0,177,MO.HFps.200
10971,2025-02-28,C001123,73,576115.49,169,101112
10971,2025-02-28,C001123,73,12175.86,1,060401
10972,2025-02-28,C000196,88,121783.41,44,101112
10972,2025-02-28,C000196,88,0.0,49,MO.HFps.200
10972,2025-02-28,C000196,88,0.0,52,CM01.000372
10972,2025-02-28,C000196,88,0.0,39,CM01.000018
10973,2025-02-28,C000792,94,642261.34,289,101112
10973,2025-02-28,C000792,94,0.0,304,MO.HFps.200
10973,2025-02-28,C000792,94,0.0,295,CM01.000372
10973,2025-02-28,C000792,94,0.0,306,CM01.000018
10973,2025-02-28,C000792,94,30957.4,12,060400
10974,2025-02-28,C000091,78,810.26,34,CM07.000321
10974,2025-02-28,C000091,78,19.69,5,EQ04.000055
10974,2025-02-28,C000091,78,342.49,1,CM05.000033
10974,2025-02-28,C000091,78,10446.87,11,060401
10974,2025-02-28,C000091,78,0.0,37,CM01.000018
10974,2025-02-28,C000091,78,0.0,55,CM01.000372
10974,2025-02-28,C000091,78,0.0,46,MO.HFps.200
10974,2025-02-28,C000091,78,126910.76,50,101112
10976,2025-03-04,C000741,73,15183.08,32,101101
10976,2025-03-04,C000741,73,0.0,12,MO.TcAg.110
10977,2025-03-04,C000795,94,0.0,8,MO.TcAs.100
10977,2025-03-04,C000795,94,1059.44,2,101100
10978,2025-03-04,C000924,83,0.0,15,MO.TcAg.110
10978,2025-03-04,C000924,83,7345.08,28,101101
10979,2025-03-04,C000795,94,0.0,1,MO.TcAs.100
10979,2025-03-04,C000795,94,2669.98,14,101100
10980,2025-03-04,C000795,94,0.0,1,CM01.000018
10980,2025-03-04,C000795,94,0.0,5,CM01.000372
10980,2025-03-04,C000795,94,0.0,2,MO.HFps.200
10980,2025-03-04,C000795,94,22554.16,1,101112
10980,2025-03-04,C000795,94,0.0,13,CM01.000018
10980,2025-03-04,C000795,94,0.0,18,CM01.000372
10980,2025-03-04,C000795,94,0.0,12,MO.HFps.200
10980,2025-03-04,C000795,94,9566.45,1,101112
10981,2025-03-04,C000795,94,1490.42,1,101100
10981,2025-03-04,C000795,94,0.0,4,MO.TcAs.100
10982,2025-03-04,C000795,43,3680.57,3,101112
10982,2025-03-04,C000795,43,0.0,13,MO.HFps.200
10982,2025-03-04,C000795,43,0.0,1,CM01.000372
10982,2025-03-04,C000795,43,0.0,10,CM01.000018
10982,2025-03-04,C000795,43,2866.7,6,101100
10982,2025-03-04,C000795,43,0.0,2,MO.TcAs.100
10983,2025-03-04,C001104,43,12468.48,3,101100
10983,2025-03-04,C001104,43,0.0,1,MO.TcAs.100
10984,2025-03-04,C001104,43,8160.97,14,101100
10984,2025-03-04,C001104,43,0.0,9,MO.TcAs.100
10985,2025-03-04,C000795,94,1788.03,4,060401
10986,2025-03-04,C000535,73,0.0,1,CM01.000018
10986,2025-03-04,C000535,73,0.0,14,CM01.000372
10986,2025-03-04,C000535,73,0.0,12,MO.HFps.200
10986,2025-03-04,C000535,73,16363.06,1,101112
10988,2025-03-05,C001252,7,5808.34,2,101112-PO
10988,2025-03-05,C001252,7,0.0,1,MO.HFpPO.200
10988,2025-03-05,C001252,7,0.0,1,EQ02.000002
10988,2025-03-05,C001252,7,0.0,1,CM06.000140
10988,2025-03-05,C001252,7,0.0,9,CM02.000089
10989,2025-03-05,C001143,73,5281.15,9,101112-PO
10989,2025-03-05,C001143,73,0.0,1,MO.HFpPO.200
10989,2025-03-05,C001143,73,0.0,8,EQ02.000002
10989,2025-03-05,C001143,73,0.0,1,CM06.000140
10989,2025-03-05,C001143,73,0.0,1,CM02.000089
10990,2025-03-05,C000834,82,339.24,1,CM05.000033
10991,2025-03-05,C000457,83,0.0,11,CM01.000018
10991,2025-03-05,C000457,83,0.0,1,CM01.000372
10991,2025-03-05,C000457,83,0.0,1,MO.HFps.200
10991,2025-03-05,C000457,83,4052.7,1,101112
10991,2025-03-05,C000457,83,0.0,1,CM01.000018
